Company Code,Division Code,Invoice No,Year,Customer Order No,Order Line No,Delivery No,Voucher No,Voucher No Series,Status Invoice ID,Net Invoice Amount FCN,Net Invoice Amount INR,Discount Invoice Amount FCN,Discount Invoice Amount INR,Delivery Delivered Quantity,Delivery Invoiced Quantity,Issued Cost Amount,Line Suffix,Sales Price,Net Price,Cost Price,Project No,Project Element,Status Invoice,Due Date,Invoice Date,Accounting Date,Invoice Warehouse Code,Item No,Invoice Amount INR,Invoice Amount FCN,Contribution Amount,Contribution Percent,Bucket Line Id,Source,Net Invoice Amount Tag ID,Contribution Tag ID,Order MU Code,Line Status,Customer No,Line No,Information Type,Currency Code,Branch Loaction Code,Payment Terms,Order Type,Salesperson,Customer Order Line No,Alsis Code,Alsis Application Code,Alsis Channel Code,Alsis Product Group Code,Alsis Scope Code,Customer Order No Head,Address No,Customer Comany Division Code,Salesperson Name,Customer Address No
5,P3A,4150082,2015,4P63511   ,170,2165923,4124414,411,null,4836,4836,4221.01,4221.01,0,4,284.768,0,1209,153.75,9.59,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,66555,614.99,614.99,330.222,53.69,65,Product,836,836,8472 ,77,K631,170,31,INR,P    ,805,CSC,4102,4P63511   1700,2187022833B,218,702  ,2833 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,180,2165923,4124414,411,null,2328,2328,2136.75,2136.75,0,3,175.416,0,776,63.75,10.53,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,70942,191.25,191.25,15.834,8.27,62,Product,836,836,8472 ,77,K631,180,31,INR,P    ,805,CSC,4102,4P63511   1800,2187022833B,218,702  ,2833 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,190,2165923,4124414,411,null,2742,2742,2083.51,2083.51,0,2,1544.18,0,1371,329.25,38.42,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,223521-12,658.49,658.49,-885.69,-134.5,61,Product,836,837,8472 ,77,K631,190,31,INR,P    ,805,CSC,4102,4P63511   1900,2187022833B,218,702  ,2833 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,200,2165923,4124414,411,null,11076,11076,7587.02,7587.02,0,4,232.36,0,2769,872.25,60.54,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,535743-02,3488.98,3488.98,3256.62,93.34,66,Product,836,836,8472 ,77,K631,200,31,INR,P    ,805,CSC,4102,4P63511   2000,2187022833B,218,702  ,2833 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,210,2165923,4124414,411,null,744,744,407.99,407.99,0,4,8.4,0,186,84,2.1,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,62013,336.01,336.01,327.61,97.5,66,Product,836,836,8472 ,77,K631,210,31,INR,P    ,805,CSC,4102,4P63511   2100,2187022833B,218,702  ,2833 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,220,2165923,4124414,411,null,4080,4080,3102.02,3102.02,0,4,204.52,0,1020,244.5,39.58,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,223521-17,977.98,977.98,773.46,79.08,66,Product,836,836,8472 ,77,K631,220,31,INR,P    ,805,CSC,4102,4P63511   2200,2187022833B,218,702  ,2833 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,230,2165923,4124414,411,null,2416,2416,1837.01,1837.01,0,4,113.3444,0,604,144.75,8.13,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,223436-02,578.99,578.99,465.6456,80.42,66,Product,836,836,8472 ,77,K631,230,31,INR,P    ,805,CSC,4102,4P63511   2300,2187022833B,218,702  ,2833 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,240,2165923,4124414,411,null,5484,5484,4989.01,4989.01,0,4,106.3618,0,1371,123.75,8.77,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,223436-19,494.99,494.99,388.6282,78.51,66,Product,836,836,8472 ,77,K631,240,31,INR,P    ,805,CSC,4102,4P63511   2400,2187022833B,218,702  ,2833 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,250,2165923,4124414,411,null,23634,23634,21861,21861,0,2,299.82,0,11817,886.5,127.24,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,14166,1773,1773,1473.18,83.08,66,Product,836,836,8472 ,77,K631,250,31,INR,P    ,805,CSC,4102,4P63511   2500,2187022831B,218,702  ,2831 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,260,2165923,4124414,411,null,12990,12990,11236.51,11236.51,0,2,173.58,0,6495,876.75,76.33,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,62780,1753.49,1753.49,1579.91,90.1,66,Product,836,836,8472 ,77,K631,260,31,INR,P    ,805,CSC,4102,4P63511   2600,2187022831B,218,702  ,2831 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,270,2165923,4124414,411,null,764,764,493.99,493.99,0,4,47.56,0,191,67.5,11.67,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,8341,270.01,270.01,222.45,82.38,66,Product,836,836,8472 ,77,K631,270,31,INR,P    ,805,CSC,4102,4P63511   2700,2187022831B,218,702  ,2831 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,280,2165923,4124414,411,null,22368,22368,21527.99,21527.99,0,4,47.52,0,5592,210,9.81,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,62761,840.01,840.01,792.49,94.34,66,Product,836,836,8472 ,77,K631,280,31,INR,P    ,805,CSC,4102,4P63511   2800,2187022831B,218,702  ,2831 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,290,2165923,4124414,411,null,872,872,512.01,512.01,0,4,185.9848,0,218,90,5.9,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,223406-13,359.99,359.99,174.0052,48.33,65,Product,836,836,8472 ,77,K631,290,31,INR,P    ,805,CSC,4102,4P63511   2900,2187022833B,218,702  ,2833 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,300,2165923,4124414,411,null,17680,17680,16885,16885,0,4,361.3908,0,4420,198.75,25.21,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,223402-54,795,795,433.6092,54.54,65,Product,836,836,8472 ,77,K631,300,31,INR,P    ,805,CSC,4102,4P63511   3000,2187022833B,218,702  ,2833 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,310,2165923,4124414,411,null,372,372,108.01,108.01,0,4,40.664,0,93,66,8.94,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,223406-26,263.99,263.99,223.326,84.59,66,Product,836,836,8472 ,77,K631,310,31,INR,P    ,805,CSC,4102,4P63511   3100,2187022833B,218,702  ,2833 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,320,2165923,4124414,411,null,380,380,137,137,0,4,16.16,0,95,60.75,6.42,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,222119-14,243,243,226.84,93.34,66,Product,836,836,8472 ,77,K631,320,31,INR,P    ,805,CSC,4102,4P63511   3200,2187022835B,218,702  ,2835 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150082,2015,4P63511   ,330,2165923,4124414,411,null,186552,186552,165565.5,165565.5,0,2,5207.46,0,93276,10493.25,2749.26,       ,        ,95,2/9/2015,1/9/2015,1/9/2015,007,62805,20986.5,20986.5,15779.04,75.18,66,Product,836,836,8472 ,77,K631,330,31,INR,P    ,805,CSC,4102,4P63511   3300,2187022825B,218,702  ,2825 ,B,null,BEED,4P63511P3A5,PPS,K631BEED  
5,P3A,4150485,2015,4P63512   ,10,2165934,4126086,411,null,25272.4,25272.4,null,null,0,2,4761.44,0,12636.2,12636.2,2637.8,       ,        ,95,2/23/2015,2/7/2015,2/7/2015,007,63292,25272.4,25272.4,20510.96,81.15,66,Product,836,836,8474 ,77,L323,10,31,INR,P    ,819,CSC,4102,4P63512   100,1127012825B,112,701  ,2825 ,B,null,NAGDA,4P63512P3A5,PPS,L323NAGDA 
5,P3A,4150485,2015,4P63512   ,20,2165934,4126086,411,null,25272.8,25272.8,null,null,0,2,4761.44,0,12636.4,12636.4,2637.8,       ,        ,95,2/23/2015,2/7/2015,2/7/2015,007,63292,25272.8,25272.8,20511.36,81.15,66,Product,836,836,8474 ,77,L323,20,31,INR,P    ,819,CSC,4102,4P63512   200,1127012825B,112,701  ,2825 ,B,null,NAGDA,4P63512P3A5,PPS,L323NAGDA 
5,P3A,4150485,2015,4P63512   ,30,2165934,4126086,411,null,2404.88,2404.88,null,null,0,1,242.813,0,2404.88,2404.88,249.4834,       ,        ,95,2/23/2015,2/7/2015,2/7/2015,007,538293-80,2404.88,2404.88,2162.067,89.9,66,Product,836,836,8474 ,77,L323,30,31,INR,P    ,819,CSC,4102,4P63512   300,1127012827B,112,701  ,2827 ,B,null,NAGDA,4P63512P3A5,PPS,L323NAGDA 
5,P3A,4150485,2015,4P63512   ,40,2165934,4126086,411,null,165.6,165.6,null,null,0,2,169.84,0,82.8,82.8,84.17,       ,        ,95,2/23/2015,2/7/2015,2/7/2015,007,12481,165.6,165.6,-4.24,-2.56,61,Product,836,837,8474 ,77,L323,40,31,INR,P    ,819,CSC,4102,4P63512   400,1127012833B,112,701  ,2833 ,B,null,NAGDA,4P63512P3A5,PPS,L323NAGDA 
5,P3A,4150615,2015,4P63513   ,10,2166026,4126691,411,null,108050,108050,88602.83,88602.83,0,10,8819.28,0,10805,1944.72,891.1464,       ,        ,95,3/5/2015,2/18/2015,2/18/2015,007,32263-1833-4,19447.17,19447.17,10627.89,54.65,65,Product,836,836,8472 ,77,R389,10,31,INR,P    ,803,CSC,4102,4P63513   100,1477013762B,147,701  ,3762 ,B,null,RSIL(M,4P63513P3A5,PPS,R389RSIL(M
5,P3A,4150615,2015,4P63513   ,20,2166026,4126691,411,null,108050,108050,88602.83,88602.83,0,10,8819.28,0,10805,1944.72,908.9664,       ,        ,95,3/5/2015,2/18/2015,2/18/2015,007,32263-1843-4,19447.17,19447.17,10627.89,54.65,65,Product,836,836,8472 ,77,R389,20,31,INR,P    ,803,CSC,4102,4P63513   200,1477013762B,147,701  ,3762 ,B,null,RSIL(M,4P63513P3A5,PPS,R389RSIL(M
5,P3A,4150131,2015,4P63514   ,10,2165930,4124578,411,null,13512,13512,10134,10134,0,4,446.8,0,3378,844.5,112.92,       ,        ,95,1/13/2015,1/13/2015,1/13/2015,007,32239-0989-6,3378,3378,2931.2,86.77,66,Product,836,836,4476 ,77,H437,10,31,INR,P    ,831,CSC,4101,4P63514   100,1047013763B,104,701  ,3763 ,B,null,HINDCO,4P63514P3A5,EPS,H437HINDCO
5,P3A,4150131,2015,4P63514   ,20,2165930,4124578,411,null,471640,471640,353730,353730,0,52,29423.68,0,9070,2267.5,563.59,       ,        ,95,1/13/2015,1/13/2015,1/13/2015,007,32239-0914-6,117910,117910,88486.32,75.04,66,Product,836,836,4476 ,77,H437,20,31,INR,P    ,831,CSC,4101,4P63514   200,1047013763B,104,701  ,3763 ,B,null,HINDCO,4P63514P3A5,EPS,H437HINDCO
5,P3A,4150013,2015,4P63515   ,10,2165947,4124138,411,null,5488,5488,-4172,-4172,0,1,901.214,0,5488,9660,922.5072,       ,        ,95,1/5/2015,1/5/2015,1/5/2015,007,260169-22,9660,9660,8758.786,90.67,66,Product,836,836,8474 ,77,1763945,10,31,INR,P    ,831,CSC,4102,4P63515   100,3367012835B,336,701  ,2835 ,B,null,JAIPRA,4P63515P3A5,PPS,1763945JAIPRA
5,P3A,2123738,2012,2651255   ,6,1342454,4136161,411,null,8.24,561.56,null,null,0,2,404.72,0,4.12,4.12,202.36,       ,        ,95,10/1/2012,8/6/2012,8/10/2012,001,593622-02,561.56,8.24,156.84,27.92,63,Product,836,836,5475 ,77,C35501,6,31,EUR,6    ,811,SEP,2113,2651255   60,2017012135A,201,701  ,2135 ,A,null,MALY,2651255P3A5,HSS ORDER- HANDLING,C35501MALY  
5,P3A,2123635,2012,2651255   ,7,1261978,4134517,411,null,13.2,905.52,null,null,0,6,646.68,0,2.2,2.2,107.78,       ,        ,95,8/30/2012,7/6/2012,7/10/2012,001,592258-02,905.52,13.2,258.84,28.58,63,Product,836,836,5475 ,77,C35501,7,31,EUR,6    ,811,SEP,2113,2651255   70,2017012135A,201,701  ,2135 ,A,null,MALY,2651255P3A5,HSS ORDER- HANDLING,C35501MALY  
5,P3A,2123738,2012,2651255   ,7,1342454,4136161,411,null,4.4,299.86,null,null,0,2,215.56,0,2.2,2.2,107.78,       ,        ,95,10/1/2012,8/6/2012,8/10/2012,001,592258-02,299.86,4.4,84.3,28.11,63,Product,836,836,5475 ,77,C35501,7,31,EUR,6    ,811,SEP,2113,2651255   70,2017012135A,201,701  ,2135 ,A,null,MALY,2651255P3A5,HSS ORDER- HANDLING,C35501MALY  
5,P3A,2123308,2012,2651256   ,1,1241420,4128628,411,null,38336.28,2544378.9,null,null,0,1,2170959.51,0,38336.28,38336.28,2170959.51,       ,        ,95,4/30/2012,3/19/2012,3/22/2012,001,88126303020850,2544378.9,38336.28,373419.39,14.67,62,Product,836,836,5475 ,77,C41730,1,31,EUR,6    ,811,SEP,2113,2651256   10,1477012254A,147,701  ,2254 ,A,null,DEN3,2651256P3A5,HSS ORDER- HANDLING,C41730DEN3  
5,P3A,2123308,2012,2651256   ,2,1241420,4128628,411,null,3813.33,253090.71,null,null,0,1,187220.26,0,3813.33,3813.33,187220.26,       ,        ,95,4/30/2012,3/19/2012,3/22/2012,001,573039-05,253090.71,3813.33,65870.45,26.02,63,Product,836,836,5475 ,77,C41730,2,31,EUR,6    ,811,SEP,2113,2651256   20,1477012254A,147,701  ,2254 ,A,null,DEN3,2651256P3A5,HSS ORDER- HANDLING,C41730DEN3  
5,P3A,2123308,2012,2651256   ,3,1241420,4128628,411,null,776.56,51540.29,null,null,0,1,38126.28,0,776.56,776.56,38126.28,       ,        ,95,4/30/2012,3/19/2012,3/22/2012,001,543688-80,51540.29,776.56,13414.01,26.02,63,Product,836,836,5475 ,77,C41730,3,31,EUR,6    ,811,SEP,2113,2651256   30,1477012254A,147,701  ,2254 ,A,null,DEN3,2651256P3A5,HSS ORDER- HANDLING,C41730DEN3  
5,P3A,2123074,2012,2651257   ,1,1092914,4125277,411,null,7360,477075.2,null,null,0,2,416848.18,0,3680,3680,190859.17,       ,        ,95,3/1/2012,1/21/2012,1/24/2012,001,881100040360STD,477075.2,7360,60227.02,12.62,62,Product,836,836,2471 ,77,C46752,1,31,EUR,6    ,811,SEP,2113,2651257   10,1377041242A,137,704  ,1242 ,A,null,HNKG4,2651257P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2123074,2012,2651257   ,2,1092914,4125277,411,null,344,22298.08,null,null,0,1,17683.95,0,344,344,7624.8,       ,        ,95,3/1/2012,1/21/2012,1/24/2012,001,546166-09,22298.08,344,4614.13,20.69,62,Product,836,836,2471 ,77,C46752,2,31,EUR,6    ,811,SEP,2113,2651257   20,1377041242A,137,704  ,1242 ,A,null,HNKG4,2651257P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2123363,2012,2651258   ,1,1253915,4129721,411,null,11053.83,742485.76,null,null,0,3,625971.63,0,3684.61,3684.61,208657.21,       ,        ,95,5/30/2012,4/7/2012,4/11/2012,001,881100050260STD,742485.76,11053.83,116514.13,15.69,62,Product,836,836,2471 ,77,C46752,1,31,EUR,6    ,811,SEP,2113,2651258   10,1357041161A,135,704  ,1161 ,A,null,HNKG4,2651258P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2123363,2012,2651258   ,2,1253915,4129721,411,null,177.69,11935.44,null,null,0,1,8724.03,0,177.69,177.69,17683.95,       ,        ,95,5/30/2012,4/7/2012,4/11/2012,001,546166-09,11935.44,177.69,3211.41,26.9,63,Product,836,836,2471 ,77,C46752,2,31,EUR,6    ,811,SEP,2113,2651258   20,1357041161A,135,704  ,1161 ,A,null,HNKG4,2651258P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2123363,2012,2651258   ,3,1253915,4129721,411,null,7173.33,481832.58,null,null,0,3,352183.86,0,2391.11,2391.11,117394.62,       ,        ,95,5/30/2012,4/7/2012,4/11/2012,001,536498-82,481832.58,7173.33,129648.72,26.9,63,Product,836,836,2471 ,77,C46752,3,31,EUR,6    ,811,SEP,2113,2651258   30,1357041161A,135,704  ,1161 ,A,null,HNKG4,2651258P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2123423,2012,2651259   ,1,1238772,4130455,411,null,11053.83,765588.27,null,null,0,3,625971.63,0,3684.61,3684.61,208657.21,       ,        ,95,5/30/2012,4/23/2012,4/25/2012,001,881100050260STD,765588.27,11053.83,139616.64,18.23,62,Product,836,836,2471 ,77,C46752,1,31,EUR,6    ,811,SEP,2113,2651259   10,1357041161A,135,704  ,1161 ,A,null,HNKG4,2651259P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2123423,2012,2651259   ,2,1238772,4130455,411,null,177.69,12306.81,null,null,0,1,8724.03,0,177.69,177.69,17683.95,       ,        ,95,5/30/2012,4/23/2012,4/25/2012,001,546166-09,12306.81,177.69,3582.78,29.11,63,Product,836,836,2471 ,77,C46752,2,31,EUR,6    ,811,SEP,2113,2651259   20,1357041161A,135,704  ,1161 ,A,null,HNKG4,2651259P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2123423,2012,2651259   ,3,1238772,4130455,411,null,7173.33,496824.84,null,null,0,3,352183.86,0,2391.11,2391.11,117394.62,       ,        ,95,5/30/2012,4/23/2012,4/25/2012,001,536498-82,496824.84,7173.33,144640.98,29.11,63,Product,836,836,2471 ,77,C46752,3,31,EUR,6    ,811,SEP,2113,2651259   30,1357041161A,135,704  ,1161 ,A,null,HNKG4,2651259P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2123364,2012,2651260   ,1,1253904,4129726,411,null,11053.83,742485.76,null,null,0,3,625971.63,0,3684.61,3684.61,208657.21,       ,        ,95,5/30/2012,4/7/2012,4/11/2012,001,881100050260STD,742485.76,11053.83,116514.13,15.69,62,Product,836,836,2471 ,77,C46752,1,31,EUR,6    ,811,SEP,2113,2651260   10,1357041161A,135,704  ,1161 ,A,null,HNKG4,2651260P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2123364,2012,2651260   ,2,1253904,4129726,411,null,177.69,11935.44,null,null,0,1,8724.03,0,177.69,177.69,17683.95,       ,        ,95,5/30/2012,4/7/2012,4/11/2012,001,546166-09,11935.44,177.69,3211.41,26.9,63,Product,836,836,2471 ,77,C46752,2,31,EUR,6    ,811,SEP,2113,2651260   20,1357041161A,135,704  ,1161 ,A,null,HNKG4,2651260P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2123364,2012,2651260   ,3,1253904,4129726,411,null,7173.33,481832.58,null,null,0,3,352183.86,0,2391.11,2391.11,117394.62,       ,        ,95,5/30/2012,4/7/2012,4/11/2012,001,536498-82,481832.58,7173.33,129648.72,26.9,63,Product,836,836,2471 ,77,C46752,3,31,EUR,6    ,811,SEP,2113,2651260   30,1357041161A,135,704  ,1161 ,A,null,HNKG4,2651260P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2123510,2012,2651261   ,1,1271885,4131955,411,null,11053.83,773325.95,null,null,0,3,625971.63,0,3684.61,3684.61,208657.21,       ,        ,95,6/29/2012,5/23/2012,5/23/2012,001,881100050260STD,773325.95,11053.83,147354.32,19.05,62,Product,836,836,2471 ,77,C46752,1,31,EUR,6    ,811,SEP,2113,2651261   10,1357041161A,135,704  ,1161 ,A,null,HNKG4,2651261P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2123510,2012,2651261   ,2,1271885,4131955,411,null,177.69,12431.19,null,null,0,1,8724.03,0,177.69,177.69,17683.95,       ,        ,95,6/29/2012,5/23/2012,5/23/2012,001,546166-09,12431.19,177.69,3707.16,29.82,63,Product,836,836,2471 ,77,C46752,2,31,EUR,6    ,811,SEP,2113,2651261   20,1377041161A,137,704  ,1161 ,A,null,HNKG4,2651261P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2123510,2012,2651261   ,3,1271885,4131955,411,null,7173.33,501846.17,null,null,0,3,352183.86,0,2391.11,2391.11,117394.62,       ,        ,95,6/29/2012,5/23/2012,5/23/2012,001,536498-82,501846.17,7173.33,149662.31,29.82,63,Product,836,836,2471 ,77,C46752,3,31,EUR,6    ,811,SEP,2113,2651261   30,1357041161A,135,704  ,1161 ,A,null,HNKG4,2651261P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2114290,2011,2651262   ,1,1103174,4143272,411,null,3564.09,239578.13,null,null,0,1,184492.4,0,3564.09,3564.09,184492.4,       ,        ,95,11/30/2011,10/8/2011,10/13/2011,001,881099060360STD,239578.13,3564.09,55085.73,22.99,62,Product,836,836,2471 ,77,C46752,1,31,EUR,6    ,811,SEP,2113,2651262   10,1357041102A,135,704  ,1102 ,A,null,HNKG4,2651262P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2114290,2011,2651262   ,2,1103174,4143272,411,null,172,11561.84,null,null,0,1,8707.36,0,172,172,8707.36,       ,        ,95,11/30/2011,10/8/2011,10/13/2011,001,546166-08,11561.84,172,2854.48,24.68,62,Product,836,836,2471 ,77,C46752,2,31,EUR,6    ,811,SEP,2113,2651262   20,1357041102A,135,704  ,1102 ,A,null,HNKG4,2651262P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,2123321,2012,2651263   ,1,1242357,4128728,411,null,3551.31,235700.44,null,null,0,1,201108.27,0,3551.31,3551.31,201108.27,       ,        ,95,4/30/2012,3/20/2012,3/23/2012,001,881099060350STD,235700.44,3551.31,34592.17,14.67,62,Product,836,836,2471 ,77,C46752,1,31,EUR,6    ,811,SEP,2113,2651263   10,1357041103A,135,704  ,1103 ,A,null,SHANGH,2651263P3A5,HSS ORDER- HANDLING,C46752SHANGH
5,P3A,2123321,2012,2651263   ,2,1242357,4128728,411,null,178.05,11817.18,null,null,0,1,8741.36,0,178.05,178.05,17683.95,       ,        ,95,4/30/2012,3/20/2012,3/23/2012,001,546166-08,11817.18,178.05,3075.82,26.02,63,Product,836,836,2471 ,77,C46752,2,31,EUR,6    ,811,SEP,2113,2651263   20,1357041103A,135,704  ,1103 ,A,null,SHANGH,2651263P3A5,HSS ORDER- HANDLING,C46752SHANGH
5,P3A,2123321,2012,2651263   ,3,1242357,4128728,411,null,7370.84,489202.65,null,null,0,2,417406.22,0,3685.42,3685.42,208703.11,       ,        ,95,4/30/2012,3/20/2012,3/23/2012,001,881100040350STD,489202.65,7370.84,71796.43,14.67,62,Product,836,836,2471 ,77,C46752,3,31,EUR,6    ,811,SEP,2113,2651263   30,1357041103A,135,704  ,1103 ,A,null,SHANGH,2651263P3A5,HSS ORDER- HANDLING,C46752SHANGH
5,P3A,2123321,2012,2651263   ,4,1242357,4128728,411,null,177.69,11793.29,null,null,0,1,8724.03,0,177.69,177.69,17683.95,       ,        ,95,4/30/2012,3/20/2012,3/23/2012,001,546166-09,11793.29,177.69,3069.26,26.02,63,Product,836,836,2471 ,77,C46752,4,31,EUR,6    ,811,SEP,2113,2651263   40,1357041103A,135,704  ,1103 ,A,null,SHANGH,2651263P3A5,HSS ORDER- HANDLING,C46752SHANGH
5,P3A,2123301,2012,2651264   ,1,1243928,4128618,411,null,7360.98,488548.24,null,null,0,2,416848.18,0,3680.49,3680.49,208424.09,       ,        ,95,4/30/2012,3/19/2012,3/22/2012,001,881100040360STD,488548.24,7360.98,71700.06,14.67,62,Product,836,836,2471 ,77,C46752,1,31,EUR,6    ,811,SEP,2113,2651264   10,1377041242A,137,704  ,1242 ,A,null,HNKG4,2651264P3A5,HSS ORDER- HANDLING,C46752HNKG4 
5,P3A,6141182,2014,750018811 ,278,2112146,4144828,411,null,80,5064,null,null,0,20,2152.4978,0,4,4,107.6249,7500188,805     ,95,1/28/2015,12/29/2014,12/31/2014,009,FASTNER-852P,5064,80,2911.5022,57.49,66,Project,836,836,5475 ,77,1794019,278,31,USD,6    ,801,PEX,CFAP,750018811 2780,1477019216A,147,701  ,9216 ,A,null,GIZA,750018811P3A5,Capital Sales Food & Water Asso. Product,1794019GIZA  
5,P3A,6141176,2014,750018811 ,279,2075593,4144815,411,null,60,3798,null,null,0,6,708.9227,0,10,10,118.1538,7500188,805     ,95,1/28/2015,12/29/2014,12/31/2014,009,HOSE-001P,3798,60,3089.0773,81.33,66,Project,836,836,5475 ,77,1794019,279,31,USD,6    ,801,PEX,CFAP,750018811 2790,1477019216A,147,701  ,9216 ,A,null,GIZA,750018811P3A5,Capital Sales Food & Water Asso. Product,1794019GIZA  
5,P3A,6141182,2014,750018811 ,280,2112129,4144828,411,null,8,506.4,null,null,0,1,153.75,0,8,8,153.75,7500188,805     ,95,1/28/2015,12/29/2014,12/31/2014,009,ORIFICEPLT-115P,506.4,8,352.65,69.63,66,Project,836,836,5475 ,77,1794019,280,31,USD,6    ,801,PEX,CFAP,750018811 2800,1477019216A,147,701  ,9216 ,A,null,GIZA,750018811P3A5,Capital Sales Food & Water Asso. Product,1794019GIZA  
5,P3A,6141182,2014,750018811 ,281,2112129,4144828,411,null,8,506.4,null,null,0,1,153.75,0,8,8,153.75,7500188,805     ,95,1/28/2015,12/29/2014,12/31/2014,009,ORIFICEPLT-105P,506.4,8,352.65,69.63,66,Project,836,836,5475 ,77,1794019,281,31,USD,6    ,801,PEX,CFAP,750018811 2810,1477019216A,147,701  ,9216 ,A,null,GIZA,750018811P3A5,Capital Sales Food & Water Asso. Product,1794019GIZA  
5,P3A,6141182,2014,750018811 ,282,2112129,4144828,411,null,16,1012.8,null,null,0,2,307.5,0,8,8,153.75,7500188,805     ,95,1/28/2015,12/29/2014,12/31/2014,009,ORIFICEPLT-104P,1012.8,16,705.3,69.63,66,Project,836,836,5475 ,77,1794019,282,31,USD,6    ,801,PEX,CFAP,750018811 2820,1477019216A,147,701  ,9216 ,A,null,GIZA,750018811P3A5,Capital Sales Food & Water Asso. Product,1794019GIZA  
5,P3A,6141182,2014,750018811 ,283,2112129,4144828,411,null,8,506.4,null,null,0,1,153.75,0,8,8,153.75,7500188,805     ,95,1/28/2015,12/29/2014,12/31/2014,009,ORIFICEPLT-106P,506.4,8,352.65,69.63,66,Project,836,836,5475 ,77,1794019,283,31,USD,6    ,801,PEX,CFAP,750018811 2830,1477019216A,147,701  ,9216 ,A,null,GIZA,750018811P3A5,Capital Sales Food & Water Asso. Product,1794019GIZA  
5,P3A,6141182,2014,750018811 ,284,2112129,4144828,411,null,8,506.4,null,null,0,1,153.75,0,8,8,153.75,7500188,805     ,95,1/28/2015,12/29/2014,12/31/2014,009,ORIFICEPLT-112P,506.4,8,352.65,69.63,66,Project,836,836,5475 ,77,1794019,284,31,USD,6    ,801,PEX,CFAP,750018811 2840,1477019216A,147,701  ,9216 ,A,null,GIZA,750018811P3A5,Capital Sales Food & Water Asso. Product,1794019GIZA  
