ID,Source,Closing Pending Quantity,Opening Pending Quantity,Invoice Quantity,New Order Quantity,New Order Value FCN,New Order Value INR,New Order Cost,Closing Order Pending Cost,Closing Order Pending Value FCN,Closing Order Pending Value INR,Opening Order Pending Cost,Opening Order Pending Value FCN,Opening Order Pending Value INR,Invoice Cost,Invoice Value FCN,Invoice Value INR,Invoice Cost Calculated,Contribution Amount,Customer Order No,Order Line No,Contribution Percent,Bucket Line Id,New Order Value Tag ID,Contribution Tag ID,New Order Value INR New,New Exchange Rate,alsis application,alsis channel,alsis productgroup,alsis scope,Order MU Code,Other Dimension Source,Current MU Code,Current MU Priority,Shipping Address No,Currency,Payment Method Accounts Receivable ID,Order Type,Customer No,Warehouse,Facility,Item No,Project No,Cost Center Code,Proj Ele Code,Order Date,Salesperson,Closing Date,Opening Date,Alsis Scope Code,Payment Terms,Order Amt Tag,Branch Loaction Code,Company Code,Division Code,Order Line Type
257511524,Project,1,-1,0,0,0,0,0,77905.23,0,0,-77905.23,0,0,0,0,0,0,0,6500100,264     ,0,62,838,838,0,1,210,701  ,3055 ,P,5471 ,Closing,null,null,SONEPA,INR,null,null,G525,009,PRJ,null,null,null,6500100 ,6/9/2010 12:00:00 AM,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,P,null,Basic Business,null,null,null,OPO
257511525,Project,1,-1,0,0,0,0,0,256.59,0,0,-256.59,0,0,0,0,0,0,0,7500158,116     ,0,62,838,838,0,84.72,147,701  ,9216 ,A,5475 ,Closing,null,null,GHANA ,EUR,null,null,1757536,009,PRJ,null,null,null,7500158 ,12/25/2012 12:00:00 AM,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,null,Basic Business,null,null,null,PEX
257511526,Product,1,-1,0,0,0,0,0,274381.18,300000,300000,-274381.18,-300000,-300000,0,0,0,0,0,0005007171,1,0,62,838,838,0,1,147,701  ,1635 ,A,5475 ,Closing,null,null,BUNDI ,INR,null,FRE,A1163,001,21A,VO20CENTRTESTD1,          ,67501     ,null,8/2/2016 12:00:00 AM,6750,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,816,Basic Business,A    ,5,P3A,FRE
257511527,Product,1,-1,0,0,0,0,0,2245374.92,2457023.43,2457023.43,-2245374.92,-2457023.43,-2457023.43,0,0,0,0,0,0006005701,1,0,62,838,838,0,1,209,701  ,1696 ,A,2105 ,Closing,null,null,      ,INR,null,DO ,AMM,001,21 ,88126401040660,          ,21131     ,null,11/21/2013 12:00:00 AM,2113,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,816,Basic Business,2    ,5,P3A,DO 
257511528,Product,1,-1,0,0,0,0,0,230,230,230,-230,-230,-230,0,0,0,0,0,0006006532,120,0,62,838,838,0,1,109,901  ,2831 ,B,2105 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,546791-02,          ,21071     ,null,1/30/2015 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257511529,Product,1,-1,0,0,0,0,0,353.76,412.88,412.88,-353.76,-412.88,-412.88,0,0,0,0,0,0006008477,147,0,62,838,838,0,1,916,901  ,2831 ,B,4505 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,69718,          ,21071     ,null,9/29/2017 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257511530,Product,1,-1,0,0,0,0,0,86.05,86.05,86.05,-86.05,-86.05,-86.05,0,0,0,0,0,0006009244,92,0,62,838,838,0,1,916,901  ,2831 ,B,4505 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,43081,          ,21071     ,null,7/25/2018 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257511531,Product,1,-1,0,0,0,0,0,3506.91,3506.91,3506.91,-3506.91,-3506.91,-3506.91,0,0,0,0,0,0006009703,4,0,62,838,838,0,1,916,901  ,3257 ,B,4420 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,4W71921-004,          ,21071     ,null,1/16/2019 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257511532,Product,0,0,1,1,3904.9,3904.9,753.74,0,0,0,0,0,0,753.74,3904.9,3904.9,753.74,3151.16,4A69915   ,15,80.69,66,836,836,3904.9,1,218,701  ,2813 ,K,2210 ,Order,2210 ,null,ALCOBE,INR,null,CSC,1830950,007,41 ,61241967-01,          ,AFDC1     ,null,6/23/2020 12:00:00 AM,AFDC,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,K,805,Basic Business,A    ,5,P3A,CSC
257511533,Project,1,-1,0,0,0,0,0,4950,0,0,-4950,0,0,0,0,0,0,0,6500042,886     ,0,62,838,838,0,1,107,701  ,3032 ,A,6472 ,Closing,null,null,      ,INR,null,null,I304,P65,PRJ,null,null,null,6500042 ,10/23/2008 12:00:00 AM,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,null,Basic Business,null,null,null,PFR
257511534,Project,1,-1,0,0,0,0,0,-738652.51,0,0,738652.51,0,0,0,0,0,0,0,7500161,TIME-COM,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,7500161 ,null,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
257511535,Project,1,-1,0,0,0,0,0,313885.6,0,0,-313885.6,0,0,0,0,0,0,0,7300065,131     ,0,62,838,838,0,1,206,701  ,9217 ,A,5473 ,Closing,null,null,LODHI ,INR,null,null,1793709,009,PRJ,null,null,null,7300065 ,4/24/2014 12:00:00 AM,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,null,Basic Business,null,null,null,OPO
257511536,Project,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FA00216,CIVIL   ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,null,null,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
257511537,Project,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GC00332,TIME-PM ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,GC00332 ,null,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
257511538,Product,0,-1,1,0,4.57,0,0,0,0,0,-5933,-60810.43,-60810.43,5933,60815,60810.43,5933,0,4H65492   ,5,0,62,838,838,4.57,1,108,701  ,2809 ,B,2210 ,Opening,null,null,SAMALK,INR,null,CSC,B986,007,41 ,61243851-01,          ,AFDC1     ,null,3/17/2020 12:00:00 AM,AFDC,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,831,Basic Business,H    ,5,P3A,CSC
257511539,Product,2.45,-2.45,0,0,0,0,0,30132.55,30132.55,30132.55,-30132.55,-30132.55,-30132.55,0,0,0,0,0,0006010998,2,0,62,838,838,0,1,110,901  ,2820 ,B,2210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61239448-01,          ,21071     ,null,2/24/2020 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257511540,Product,3,0,0,3,1759.77,1759.77,1759.77,1759.77,1759.77,1759.77,0,0,0,0,0,0,0,0,0006011303,45,0,62,836,838,1759.77,1,105,901  ,2801 ,B,2210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61203671-50,          ,21071     ,null,7/22/2020 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257511541,Product,2,-2,0,0,0,0,0,90,450.24,450.24,-90,-450.24,-450.24,0,0,0,0,0,4N65573   ,120,0,62,838,838,0,1,104,701  ,2531 ,B,2210 ,Closing,null,null,JALGA1,INR,null,CSC,1824082,007,41 ,61194021-33,          ,AFDC1     ,null,4/14/2020 12:00:00 AM,AFDC,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,826,Basic Business,N    ,5,P3A,CSC
257511542,Product,1,-1,0,0,0,0,0,1653.4117,3472.09,3472.09,-1653.4117,-3472.09,-3472.09,0,0,0,0,0,4Q61707   ,4,0,62,838,838,0,1,106,701  ,3919 ,B,1115 ,Closing,null,null,CRM   ,INR,null,null,T080,005,41 ,null,null,AEPH1     ,null,4/28/2020 12:00:00 AM,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,null,Basic Business,null,null,null,CSC
257511543,Project,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800006,102     ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,7800006 ,null,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
257511544,Project,1,-1,0,0,0,0,0,693.28,0,0,-693.28,0,0,0,0,0,0,0,6500021,141     ,0,62,838,838,0,1,210,701  ,8906 ,A,5471 ,Closing,null,null,ALIGAR,INR,null,null,B371,P65,PRJ,null,null,null,6500021 ,1/31/2006 12:00:00 AM,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,null,Basic Business,null,null,null,OPO
257511545,Product,1,-1,0,0,0,0,0,18501.41,18501.41,18501.41,-18501.41,-18501.41,-18501.41,0,0,0,0,0,0006009054,2,0,62,838,838,0,1,289,701  ,1282 ,A,2105 ,Closing,null,null,AMM   ,INR,null,DO ,AMM,001,21 ,546166-13,          ,21071     ,null,5/24/2018 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,816,Basic Business,2    ,5,P3A,DO 
257511546,Product,1,-1,0,0,0,0,0,213.06,240,240,-213.06,-240,-240,0,0,0,0,0,0006009337,10,0,62,838,838,0,1,916,901  ,2813 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,00534133-02,          ,21071     ,null,9/7/2018 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257511547,Product,1,-1,0,0,0,0,0,1462.17,1462.17,1462.17,-1462.17,-1462.17,-1462.17,0,0,0,0,0,0006010546,5,0,62,838,838,0,1,916,901  ,2825 ,B,4505 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,11504,          ,21071     ,null,10/2/2019 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257511548,Product,1,-1,0,0,0,0,0,160.48,7785,7785,-160.48,-7785,-7785,0,0,0,0,0,4H65343   ,10,0,62,838,838,0,1,620,704  ,2831 ,B,3105 ,Closing,null,null,PORT  ,INR,null,CSC,H143,007,41 ,544337-02,          ,AMHS1     ,null,12/31/2019 12:00:00 AM,AMHS,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,805,Basic Business,H    ,5,P3A,CSC
257511549,Product,1,-1,0,0,0,0,0,32786,121176.72,121176.72,-32786,-121176.72,-121176.72,0,0,0,0,0,4N65573   ,210,0,62,838,838,0,1,104,701  ,2531 ,B,2210 ,Closing,null,null,JALGA1,INR,null,CSC,1824082,007,41 ,61240341-81,          ,AFDC1     ,null,4/14/2020 12:00:00 AM,AFDC,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,826,Basic Business,N    ,5,P3A,CSC
257511550,Product,1,-1,0,0,0,0,0,887.22,0,0,-887.22,0,0,0,0,0,0,0,5000950   ,2,0,62,838,838,0,1,135,708  ,1244 ,A,2471 ,Closing,null,null,VASCO ,INR,null,FRE,G146,017,21M,9030019009,          ,56001     ,null,9/13/2005 12:00:00 AM,5600,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,816,Basic Business,W    ,5,P3A,FRE
257511551,Product,1,-1,0,0,0,0,0,370.96,410,410,-370.96,-410,-410,0,0,0,0,0,5004364   ,1,0,62,838,838,0,1,118,701  ,2820 ,B,4476 ,Closing,null,null,CHANDI,INR,null,FRE,M1123,004,27 ,61207330-23,          ,68101     ,null,9/28/2010 12:00:00 AM,6810,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,821,Basic Business,A    ,5,P3A,FRE
257511552,Project,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DH00527,TIME-IN ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,DH00527 ,null,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
257511553,Project,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500179,121     ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,6500179 ,null,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
257511554,Product,20,-20,0,0,0,0,0,40665.58,47163.4,47163.4,-40665.58,-47163.4,-47163.4,0,0,0,0,0,0005008123,10,0,62,838,838,0,1,293,717  ,4369 ,B,5185 ,Closing,null,null,NOKHA ,INR,null,FL4,N725,014,26 ,9460173345,          ,GGAE1     ,null,10/31/2018 12:00:00 AM,GGAE,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,834,Basic Business,7    ,5,P3A,FL4
257511555,Product,1,-1,0,0,0,0,0,39.15,39.15,39.15,-39.15,-39.15,-39.15,0,0,0,0,0,0006006956,148,0,62,838,838,0,1,109,901  ,2831 ,B,2105 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,9175,          ,21071     ,null,8/5/2015 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257511556,Product,1,-1,0,0,0,0,0,24730.99,24730.99,24730.99,-24730.99,-24730.99,-24730.99,0,0,0,0,0,0006007158,3,0,62,838,838,0,1,109,901  ,2825 ,B,2105 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,523844-80,          ,21071     ,null,12/2/2015 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257511557,Product,1,-1,0,0,0,0,0,10303.26,10738.48,10738.48,-10303.26,-10738.48,-10738.48,0,0,0,0,0,0006008477,157,0,62,838,838,0,1,916,901  ,2831 ,B,4505 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,718435-84,          ,21071     ,null,9/29/2017 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257511558,Product,1,-1,0,0,0,0,0,2251394.53,2122277.85,2122277.85,-2251394.53,-2122277.85,-2122277.85,0,0,0,0,0,0006008767,1,0,62,838,838,0,1,287,701  ,1696 ,A,2105 ,Closing,null,null,AMM   ,INR,null,DO ,AMM,001,21 ,88126401060360,          ,21071     ,null,2/2/2018 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,816,Basic Business,2    ,5,P3A,DO 
257511559,Product,1,-1,0,0,0,0,0,39.3595,39.36,39.36,-39.3595,-39.36,-39.36,0,0,0,0,0,0006009341,9,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,64453,          ,21071     ,null,9/10/2018 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257511560,Project,1,-1,0,0,0,0,0,11881.44,0,0,-11881.44,0,0,0,0,0,0,0,7500298,110     ,0,62,838,838,0,1,147,701  ,9330 ,P,2375 ,Closing,null,null,SRIRAM,INR,null,null,V322,005,PRJ,null,null,null,7500298 ,10/10/2018 12:00:00 AM,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,P,null,Basic Business,null,null,null,OP2
257511561,Product,0,-1,1,0,89648.85,0,0,0,0,0,-3056.59,-10446.15,-10446.15,3056.59,100095,10446.15,3056.59,0,4V48812   ,2,0,62,838,838,89648.85,1,153,710  ,2825 ,B,1405 ,Opening,null,null,JOKA  ,INR,null,CSC,1788091,007,41 ,62805,          ,AEPH1     ,null,3/12/2020 12:00:00 AM,AEPH,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,831,Basic Business,Q    ,5,P3A,CSC
257511562,Product,4,-4,0,0,0,0,0,8,8,8,-8,-8,-8,0,0,0,0,0,0006009385,5,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61194050-60,          ,21071     ,null,9/27/2018 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257511563,Product,10,0,0,10,5521.4,5521.4,6605.3,6605.3,5521.4,5521.4,0,0,0,0,0,0,0,-1083.9,SW21104   ,210,-19.63,61,836,837,5521.4,1,105,803  ,5064 ,A,2435 ,Closing,null,null,CHAKAN,INR,null,FL1,1771612,020,26 ,3131708966,          ,CFFH1     ,null,7/28/2020 12:00:00 AM,CFFH,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,805,Basic Business,W    ,5,P3A,FL1
257511564,Project,1,-1,0,0,0,0,0,147985,0,0,-147985,0,0,0,0,0,0,0,7400090,814     ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,7400090 ,null,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
257511565,Project,1,-1,0,0,0,0,0,250000,0,0,-250000,0,0,0,0,0,0,0,FA00094,INV**09 ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,FA00094 ,null,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
257511566,Project,1,-1,0,0,0,0,0,132500,196173,196173,-132500,-196173,-196173,0,0,0,0,0,7500234,203     ,0,62,838,838,0,1,147,701  ,9216 ,P,2375 ,Closing,null,null,MUMBAI,INR,null,null,1826622,009,PRJ,null,null,null,7500234 ,9/28/2016 12:00:00 AM,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,P,null,Basic Business,null,null,null,OPO
257511567,Project,1,-1,0,0,0,0,0,2879999.23,0,0,-2879999.23,0,0,0,0,0,0,0,7500234,TIME-IN ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,7500234 ,null,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
257511568,Product,1,-1,0,0,0,0,0,210.37,232,232,-210.37,-232,-232,0,0,0,0,0,0005008290,2,0,62,838,838,0,1,169,701  ,2813 ,B,1410 ,Closing,null,null,TCI   ,INR,null,FRE,1846273,004,27 ,00534133-02,          ,AEDC1     ,null,3/11/2019 12:00:00 AM,AEDC,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,K    ,5,P3A,FRE
257511569,Product,2,-2,0,0,0,0,0,439.22,439.22,439.22,-439.22,-439.22,-439.22,0,0,0,0,0,0006009499,59,0,62,838,838,0,1,916,901  ,2817 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61195003-66,          ,21071     ,null,11/13/2018 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257511570,Product,1,-1,0,0,0,0,0,22296.98,22296.98,22296.98,-22296.98,-22296.98,-22296.98,0,0,0,0,0,0006009718,1,0,62,838,838,0,1,217,701  ,1465 ,A,2105 ,Closing,null,null,AMM   ,INR,null,DO ,AMM,001,21 ,578725-04,          ,21071     ,null,1/21/2019 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,816,Basic Business,2    ,5,P3A,DO 
257511571,Product,6,-6,0,0,0,0,0,161.1,161.1,161.1,-161.1,-161.1,-161.1,0,0,0,0,0,0006010136,10,0,62,838,838,0,1,916,901  ,2835 ,B,4505 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,221035-61,          ,21071     ,null,5/27/2019 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257522563,Product,6,-6,0,0,0,0,0,278.9892,279,279,-278.9892,-279,-279,0,0,0,0,0,0006007608,37,0,62,838,838,0,1,109,901  ,2835 ,B,2105 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,221726-09,          ,21071     ,null,7/1/2016 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257522564,Product,1,-1,0,0,0,0,0,2634382.37,2634382.37,2634382.37,-2634382.37,-2634382.37,-2634382.37,0,0,0,0,0,0006008239,1,0,62,838,838,0,1,315,701  ,1706 ,A,2105 ,Closing,null,null,      ,INR,null,DO ,AMM,001,21 ,88126315010350,          ,21071     ,null,5/18/2017 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,816,Basic Business,2    ,5,P3A,DO 
257522565,Product,0,-1,1,0,0,0,368120.89,0,0,0,0,-600000,-600000,368120.89,600000,600000,368120.89,-368120.89,6W51963   ,2,-36812089,61,838,837,0,1,218,701  ,3859 ,A,2515 ,Opening,null,null,AURANG,INR,null,PHL,1803594,005,28 ,TL10-SFM PHE,          ,CFPH1     ,null,4/9/2020 12:00:00 AM,CFPH,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,804,Basic Business,W    ,5,P3A,PHL
257522566,Project,1,-1,0,0,0,0,0,53398.57,0,0,-53398.57,0,0,0,0,0,0,0,7500231,141     ,0,62,838,838,0,1,147,701  ,9216 ,P,5475 ,Closing,null,null,MEHSAN,INR,null,null,N296,009,PRJ,null,null,null,7500231 ,7/1/2016 12:00:00 AM,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,P,null,Basic Business,null,null,null,OPO
257522567,Project,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800129,OTHER3  ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,7800129 ,null,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
257522568,Project,1,-1,0,0,0,0,0,274206.74,0,0,-274206.74,0,0,0,0,0,0,0,6500182,114     ,0,62,838,838,0,1,115,701  ,9217 ,M,2365 ,Closing,null,null,ASSAM ,INR,null,null,1835656,009,PRJ,null,null,null,6500182 ,10/5/2018 12:00:00 AM,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
257522569,Project,1,-1,0,0,0,0,0,330000,0,0,-330000,0,0,0,0,0,0,0,7500281,921     ,0,62,838,838,0,75.49,null,null,null,null,null,Closing,null,null,null,USD,null,null,null,null,PRJ,null,null,null,7500281 ,null,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
257522570,Project,1,-1,0,0,0,0,0,4292.31,0,0,-4292.31,0,0,0,0,0,0,0,7500316,171     ,0,62,838,838,0,75.49,154,701  ,9216 ,M,2375 ,Closing,null,null,MADAS ,USD,null,null,1856958,009,PRJ,null,null,null,7500316 ,4/29/2019 12:00:00 AM,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,M,null,Basic Business,null,null,null,PEX
257522571,Project,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020   ,90090   ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,null,null,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
257522572,Product,1,-1,0,0,0,0,0,58.99,58.99,58.99,-58.99,-58.99,-58.99,0,0,0,0,0,0006008792,28,0,62,838,838,0,1,916,901  ,2831 ,B,4505 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,223610-32,          ,21071     ,null,2/8/2018 12:00:00 AM,2107,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
257522573,Product,1,-1,0,0,0,0,0,92306,236591.52,236591.52,-92306,-236591.52,-236591.52,0,0,0,0,0,4965668   ,1,0,62,838,838,0,1,118,701  ,2825 ,B,2105 ,Closing,null,null,963080,INR,null,CSC,SK185,007,41 ,565906-01,          ,AFHS1     ,null,8/6/2019 12:00:00 AM,AFHS,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,B,805,Basic Business,9    ,5,P3A,CSC
257522574,Product,20,0,0,20,25900,25900,17204,17204,25900,25900,0,0,0,0,0,0,0,8696,SW21122   ,90,33.57,63,836,836,25900,1,115,710  ,5062 ,A,2435 ,Closing,null,null,DHAYRI,INR,null,FL1,C779,020,26 ,7647420602,          ,CFFH1     ,null,7/31/2020 12:00:00 AM,CFFH,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,805,Basic Business,W    ,5,P3A,FL1
257522575,Project,1,-1,0,0,0,0,0,231.25,0,0,-231.25,0,0,0,0,0,0,0,7500044,142     ,0,62,838,838,0,75.49,154,701  ,8906 ,A,5475 ,Closing,null,null,MORANG,USD,null,null,S035,P75,PRJ,null,null,null,7500044 ,8/28/2006 12:00:00 AM,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,null,Basic Business,null,null,null,PEX
257522576,Project,1,-1,0,0,0,0,0,2068.55,0,0,-2068.55,0,0,0,0,0,0,0,7500034,124     ,0,62,838,838,0,1,147,701  ,8906 ,A,5475 ,Closing,null,null,VANANA,INR,null,null,M919,P75,PRJ,null,null,null,7500034 ,3/24/2006 12:00:00 AM,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,null,Basic Business,null,null,null,OPO
257522577,Project,1,-1,0,0,0,0,0,319.95,0,0,-319.95,0,0,0,0,0,0,0,7400164,126     ,0,62,838,838,0,1,217,701  ,9511 ,A,5472 ,Closing,null,null,NEPAL ,INR,null,null,1775560,009,PRJ,null,null,null,7400164 ,12/25/2013 12:00:00 AM,null,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,null,Basic Business,null,null,null,OPO
257522578,Product,1,-1,0,0,0,0,0,58454.14,58454,58454,-58454.14,-58454,-58454,0,0,0,0,0,0005004797,2,0,62,838,838,0,1,143,704  ,2821 ,A,5971 ,Closing,null,null,MUNDHW,INR,null,FRE,G584,004,27 ,61244096-80,          ,69501     ,null,6/29/2011 12:00:00 AM,6950,7/31/2020 12:00:00 AM,6/30/2020 12:00:00 AM,A,816,Basic Business,W    ,5,P3A,FRE
